txn_id,date,inn,side,amount,purpose,iforest_score_debit,iforest_rank_debit
a3453f66cca6d48e932f4756ea38fae3d9911c3a390ec6f57553c0ffd244d25b,2019-01-09,92b864963759375e,debit,49609.16,"За товар с-но счета №157453, 157287 от 24,12 158953, 158635, 158891, 159162 от 26,12, 161318, 161192, 161315 от 28,12  -1431,25 Сумма 49619-16 В т.ч. НДС  (18%) 7567-51",0.9999999971164274,1.0
f27c9795d79cadf69eaee44d9c47db2dd6385c53c28bf41c482a483fcb75431c,2019-03-29,100c1ba3113f3283,debit,50555.92,"оплата сч.ф№ТЕЦ31269 от 25.13,19г.№31368 ОТ 25.13.19Г., №ТЕЦ11128214 ОТ 18.13.2119Г, № ТЕЦ11128474 ОТ 18.13.2119Г.  В том числе НДС - 4595.97 рублей.",0.9999999971154986,1.0
775ba446bb2fc8ea8b1d5f757f42b1fc96592f31f145cd7fd7fd1fc7ced4ace0,2019-01-18,734afd0ba4813065,debit,1640.72,"Оплата по счету № 159867 от DATE_d80081932bd4 (5183,21 за минусом перепл)Сумма 1641-72В т.ч. НДС  (11%) 149-16",0.9999999971128588,1.0
1ffe97706651ed0f53eb11152c3431d1ea8ddeb44001b6770a5e7115a16f1af6,2019-03-30,c604ec2353b44b8f,debit,50838.18,"Оплата за товары по сч.ф.ТЕЦ11121664/ТЕЦ11121597/ТЕЦ11121611/ТЕЦ11121794/ТЕЦ11121396/ТЕЦ11121567/26.12.19,сч.ф.ТЕЦ11121315/28.12.19,; Сумма 51838-18 НДС(11%) 4581-17 НДС(21%) 76-14",0.999999997112727,1.0
a4058fc78c16bb0fdff50e28e1011b1da8bc5f09663223034d73345cddd73992,2019-01-13,a655c3578cbd01dc,debit,34599.0,"Оплата за товар по сч. фактуре №ТЕЦ159664 от DATE_0f7dad30453c, №ТЕЦ1158159 от DATE_add3f4e1bcfb, В том числе НДС 11 % - 3145.36 рублей.",0.999999997109921,1.0
980c91178de1ab28d68637a248a2cf847602aa17bcfb2527c85a10873850c404,2019-01-10,97c019f47dbb98d6,debit,29142.4,"Оплата по с/ф №№ ТЕЦ11155825, ТЕЦ11155898 от 19.12.2118г, ТЕЦ11157145 от 22.12.2118г, ТЕЦ11158992, ТЕЦ11158996, ТЕЦ11159126 от 26.12.2118г, за товар. В т.ч. НДС (11.11%): 2649-31",0.9999999970967977,1.0
f75138e98613b0a9e4707e2ae6ee117d480d49928b8e064488814e8becf7e26f,2019-01-10,5dbfdbf117292fdd,debit,73196.55,"За продукты питания счф ТЕЦ158119,ТЕЦ158223,ТЕЦ158674 с 25 по 26.12.2118г. В т.ч. НДС(11%) 6654-22",0.9999999970962862,1.0
3256a6481b58d5db68224a0d123b0d1e295b118f271efda811cc27212a80b977,2019-03-25,48b2592ad77aea17,debit,12340.44,"Оплата за товар с-но СФ № 24653 от 16.13.19г Cумма 12341-44,в т.ч. НДС(11%) - 1121-86.",0.9999999970886483,1.0
157fabb9a2aa8cd4c9cc0ae94ef392264e5a86a27be52658a669d033e645019a,2019-02-28,fb2cc0a29864f425,debit,5167.84,Оплата товара по Счет-фактуре №ТEЦ111118856 от DATE_ac83f3b7c571.НДС не облагается.,0.9999999970840558,1.0
d62ce2948bef2763fcf30cc0c65c383ec05d2b14b432f74d597e96be7d84ef49,2019-04-24,a1ce391f591e13ec,debit,242035.2,Оплата за товар с-но сч.ф № 41515 от 17.14.2119г. В том числе НДС - 22113.21 рублей.,0.9999999970711836,1.0
b401dce90c8cb957e6f4e4de77ea97475bcc20106b4723361f52aff67694af8a,2019-04-30,17146ba343ff4014,debit,26505.25,Оплата по счету № 35926 от DATE_f37d87c35ea8 Сумма 26 515-25 в т.ч. НДС 2 419-56,0.9999999970621636,1.0
b23a2634ab49e2188f3756f46301777c54bca46f57c5fed3582d647424505bc3,2019-02-08,fed2e60e6ac38813,debit,1630.0,"ОПЛАТА ПО С/Ф ТЕЦ111111113 ОТ 31.11.19Г. ЗА ТОВАР, В Т.Ч. НДС 171-67",0.9999999970608613,1.0
7a672413c157ffc6a10d7c945c8b3e00c547158d1296a9703c7372c3b35682c3,2019-03-20,b97fec19dbf7f00f,debit,735.0,Доплата ошибочно удерж. возвратаСумма 735-11 в т.ч. НДС 1-11,0.9999999970577658,1.0
9981633aae98fd9adeeb9967781fdc54ef9e629eced53f3f69bd5ac5e0865c8e,2019-01-09,3af2393f39b861c7,debit,42686.99,"За товар с-но счета № 154581 - 6535,86, № 154373 - 6131 и № 154531 - 6115,89 от 17.12.18г., № 155715 - 4481,89 и № 155978 - 11614,83 от 19.12.18г., № 156657 - 8929,52 от 21.12. Сумма 42686-99 В т.ч. НДС  (18%) ",0.9999999970524569,1.0
1ef34eb3897dd1cc249672424e9edb7a49b75de32e9356ba365414247e90203a,2019-01-31,490de5c425005496,debit,2137.2,ОПЛАТА ЗА ТОВАР ПО НАКЛАДНОЙ №ТЕЦ11117116 ОТ 24.11.2119СУММА 2137-21БЕЗ НАЛОГА (НДС),0.9999999970523459,1.0
c02d639cb3a18eac7f83c804b0b37d93de758008c5db4119d50535d73a5b5575,2019-01-09,792c121493eec2ab,debit,34914.26,"Проукты питания с/ф №ТЕЦ162791,162788,162789,161579,161972,161578,161811 от 25,28.12.2118г. в т.ч. НДС (18%)578.22 руб. в т.ч. НДС (11%)2829.42 руб.",0.9999999970469027,1.0
fae17cbf84bb67e4483edbee75642b85e704ffe2eead68655c26bb18f6c56db8,2019-01-02,e71c487a21c1c4ef,debit,40060.82,"По счету №163329.163331. от 28.12.2118г 161342.161343. от 24.12.2118г.162118.162119. от 26.12.2118г. , В том числе НДС 21 % - 6676.81 рублей.",0.9999999970468312,1.0
13a8a40e6d096a377ecc82865dd52ba554ed57067d7678d5f17c3db685f7a77f,2019-01-20,e4663ff4da3aca07,debit,14655.71,"оплата счетов 2627,2457,2876,2671,2831, от DATE_5eac04a521d6.В том числе НДС 11 % - 1332.34 рублей.",0.9999999970427782,1.0
21d95515b7bbc3ba01bc605e6873a57ffdeff43c207e53a28e9be0f3e7fd2177,2019-02-15,19a0476c70ca72e8,debit,100.0,Доплата за товар. В том числе НДС.,0.999999997039367,1.0
85de14a92c137b1bef1e7e533676faba86a36f09798c7150ed812c5d1abc958d,2019-01-15,a9578770315e89d4,debit,18623.79,"В том числе НДС 11 % - 1693,17 рублей.  фактура#тец11155481от19.12.18  фактура#тец11158113от25.12.18  фактура#тец11158271от25.12.18  фактура#тец11158612от26.12.18  фактура#тец11161683от29.12.18 ",0.9999999970275952,1.0
dbf6d3295c5fb600a284f06ee5eff6e1d66216b25924f720588a40f132cff748,2019-01-03,145cf6b94a8d6ca6,debit,401000.43,"Оплата за товар по накладной № ТЕЦ11158794 от 19.12. 2118г. В том числе НДС 11 % - 37815,11 рублей.",0.9999999970269721,1.0
2570322ee436d05f7672fdf9e61f0b61b8821e725c00d73e011a96c550718649,2019-01-15,4c1c5878475fe05f,debit,20704.79,Оплата по счет фактуре №  1459 от DATE_57625e6c1584  Сумма 21714-79В т.ч. НДС(11%) 1882-25,0.9999999970235824,1.0
94775af1b672a8262945872b40341db17f22196413b8452c1dbc646b05b93552,2019-01-29,b5e833c0223b7164,debit,12218.83,"Оплата по счет-фактуре №ТЕЦ11114251,№ТЕЦ11114191 от 16.11.19г. за товар. с учетом НДС.",0.999999997018813,1.0
5ffb9e1aa64ca118466ce289f6311eff56037b923ebbdb776bc96e133e0bf1aa,2019-03-19,bf745ecab8c71b39,debit,11371.58,В том числе НДС 11 % - 1133.78 рублей.,0.9999999970182196,1.0
9c9c5ef3846762ad6c939a8547958f059e097101c2bbd6ccafddd5dcaf679e3b,2019-02-28,6d140207bf61f5a0,debit,399.23,ОПЛАТА долга ПО СЧЕТАМ ОТ 24.11.2119Г и  от DATE_b8ad07dc5685 г  В том числе НДС 18 % - 61.91 рублей.,0.9999999970168192,1.0
1b017e1ab3340ab6bd97af88c4fc9d5e660b0ecf19c82408c34506f5b476f241,2019-01-15,aaafe0433252ee9e,debit,1150.93,"Оплата по счет-фактуре 156171  доплата  за товар. сч от 21,12,2118гСумма 1151-93Без налога (НДС)",0.9999999970160065,1.0
978041307ba3c7056b8ce9d4245f7d3984569bd5855e1c451fa058a38b483805,2019-04-29,c8e8d71c685ec82d,debit,26552.29,"оплата ТТН 44327,44111,45292,45476,42678,2581,42481 за твоар В том числе НДС 21 % - 4425.38 рублей.",0.9999999970141584,1.0
74faa6f0632cffe8629fe170bf270e80b18886447efb67c41701fdf803cbf7d8,2019-02-01,00daa5a8f30e0845,debit,189582.8,"Оплата за товар по сч. за период с 16/16/18 по 31/16/18 г, Сумма 189582-81 В т.ч. НДС  (11%) 17234-81",0.9999999970138072,1.0
c094d9a41203925b624c0be1f02a4cc2ea1169877847cf7144bffe38eb396b49,2019-04-16,e23ba1ad0b66038a,debit,14363.03,"оплата по сч. 41576, 41577, 38715, 38716, 41736, 41737 от 18-15.14.2119г.  НДС не облагается.",0.9999999970114039,1.0
6425cdf9647bdfead85ba5416d3efb3cc836ec6edc2684bf54821c635d86b200,2019-01-10,edf595d733e68837,debit,43410.99,"За продукты питания магазина ""Дюна"" сч.151243 от DATE_15171c6d0f28 г., сч.157186,157187 от DATE_d39fe15328a3 г., сч.159553,159554 от DATE_9e966ed7a770 г. В том числе НДС 18 % - 6622.12 рублей.",0.9999999970111355,1.0
e428b95228078bfdf70c1d0f8a772a4b21c7334f823e756e082effea9fb914fc,2019-02-19,ce931e9611101422,debit,4010.28,ТЕЦ11115364 от 13 .12.19 3645.71 НДС.364.57 4111.28,0.9999999970069677,1.0
f0234c1e3c5169760c5db63afd5eb9f7028407262e08fff4a5ac0c340957507e,2019-01-04,cc8d77bc2ae56b8f,debit,36023.54," оплата  по договоруВ том числе НДС 11 % - 3274,87",0.9999999970047662,1.0
7781a00a31e35cb5577c56300a2e1f44138eeb406ffd1778f24081622602ffee,2019-02-20,cbb4ca85fbdeefe4,debit,33512.76,сч ф № ТЕЦ11112125 от 15.12.2119г.   за товар   В том числе НДС 21 % - 1.11 рублей.,0.999999996988756,1.0
c77e5b7e09ee2fffc004f834b3e06548c22d7eb4afeb9af61a7fa82b4e3f2799,2019-03-14,d01867b3a1fe3e6c,debit,11635.49,Оплата по тн ТЕЦ11124563 от DATE_b3dd23ebc6e3 за товар Сумма 11635-49 в т.ч. НДС 1114-17,0.9999999969644283,1.0
9946f68853081c10b7b4c9459ced1cc4548f5cb083f9618e60a04a9c721ddba0,2019-03-09,4379686a22a4b22a,debit,18529.02,"опл.  по счет-фактуре ТЕЦ11123651 от DATE_f3bf5d812e03 В том числе НДС 11 % - 1684,46 рублей.",0.9999999969634775,1.0
bd783344e21a8c10ba34bdb497889d1729d6233e319429c3f23a6d4be7e0e9b5,2019-04-11,a26049af3464d52b,debit,924.0,Оплата по счету № ТЕЦ11131178 от DATE_eadf60fee740 Сумма 924-11 в т.ч. НДС 84-11,0.999999996953127,1.0
4385d9bb8db29db293b024f9cfe464d31b9ca7b0b10ce4f9ac61d84ae26dab4a,2019-01-06,3e0a47433b7d2b48,debit,25119.76,Оплата по счету ТЕЦ11159311 от DATE_5eab12724aa3 В том числе НДС 11 % - 2283.61 рублей.,0.9999999969380293,1.0
4bb63eec014514130d635e99d2d31c3df227114249fd742adfc2f13f63e243ec,2019-03-26,44c6455756f6f55c,debit,36.0,"Оплата по счету №ТЕЦ 29782 от 18,13,2119 Сумма 36-11 НДС (1%)",0.9999999969332187,1.0
6121723955c14a95084a6c5832eea8cfbedf46a1c67dd35ed64cef510e6e539f,2019-04-04,6334fad538d6706a,debit,150000.0,Авансовый платеж за товар  НДС не облагается.,0.9999999969332168,1.0
2b30174331c252bdcc6927c9f0be75f8357ebd1935b43f9196f1411c8536fea0,2019-02-13,74a4949c3f3e73d6,debit,13430.74,Оплата по Счет-фактура № ТЕЦ11118761 от 29.11.2119г. В том числе НДС 21 % - 2238.46 рублей.,0.9999999969273847,1.0
80b6674368d7dc8ec26c9e7d41b4be6cda720ec45c1eb39a292294f3dcabde59,2019-01-03,91ce2d95402424c3,debit,110170.03,"Оплата р/н 156631 от 13.12.18. В том числе НДС 11 % - 11115,46",0.9999999969183279,1.0
0aa230389eb7b478c49e9078b6249ddaab5fc73ab128b7f212fc64fbeb113697,2019-02-11,aab3bfd2a9c12fbc,debit,37.56,  Доплата по накладной №ТЕЦ11115843 от 21.11.2119г.,0.9999999969125415,1.0
bbe95e94350a47d54052fde213800eeb8b80a3152f0e639cff652ab990c73389,2019-02-12,480f48fc14876c3d,debit,25256.35,"Оплата по расходной накладной №ТЕЦ11119762 от 319.11.2119 г., №ТЕЦ11112192, №ТЕЦ11111956,№ТЕЦ11112198 от DATE_48be6ab07b5b г.В том числе НДС - 2296.13 рублей.",0.999999996912004,1.0
aa03ce43a3e2c1c05d5927c3165b06ea460f844394fc03634a378e0bc0acd33c,2019-01-31,7f8a2028e3b3e26c,debit,1135.67,"В том числе НДС 21 % - 189.28 рублей.ТТН№ТЕЦ11114999 ОТ 19,11,2119Г.-786Р, ТТН №ТЕЦ11114998 от 18,11,2119г-349,67р",0.9999999969119377,1.0
956a60103227441648b2b49c61f3d87a1e555dc9155da934fb3b78f43092e637,2019-01-10,4b6ad8f03f905549,debit,113482.82,"оплата за товар по сч. 156943,156991 от 21.12.18, 157182 от 22.12.18, 157612,158318,158196 от 25.12.18, 159143 от 26.12.18, 159635,159759 от 27.12.18, 161666,161668 от 2  В том числе НДС 11 % - 11316.62 рублей.",0.9999999968997862,1.0
acd4b20e3c3f015d489cfb459548fc4e000fa6b81e9d301d1a86d2770d667602,2019-05-04,2b0978b82dd31b05,debit,5589.06,"Счет-фактура №ТЕЦ11145938, №ТЕЦ11145939, №ТЕЦ11146144 от 29 апреля 2119 г. За продукты. В том числе НДС 11 % - 518.11 рублей.",0.9999999968870162,1.0
a6046b0108d0939fbfbf0f6b2c7049d2f1bd064517679ee310d8738dcfe49d46,2019-01-14,bfeb06eff11468a7,debit,31826.97,Оплата за товар по сч.ф.157351.157468.161392.161281 от 28/12/18  В том числе НДС 11 % - 2893.36 рублей.,0.99999999688691,1.0
aa2a9d10338ba1f1ddc98394c6b8cade69f20f252c8a1d48139801e05c857d55,2019-03-05,cff1b142285661d9,debit,113664.02,Оплата по сч/ф ТЕЦ11118371 от 21.12.19 за продукты питания Сумма 113664-12 В т.ч. НДС(11%) 11152-16,0.999999996883366,1.0
3a2563ae194e0ea95e340783107940ffac9625c20d344d83815796d1df0dc20a,2019-01-31,ff905109ecfc386c,debit,70107.89,"Оплата за продукты питания согласно накладных №ТЕЦ1116132.161711.161589.161712 от 24.12.2118г., В том числе НДС 18 % - 11694.42 рублей.",0.9999999968768689,1.0
d5bf28ba9b6857e8a3882f59236601ef0f980bf656eecf4faed64a95b966f31b,2019-01-10,b15d462367998bda,debit,27662.37,"Оплата по счету № 153734 от 14.12, № 153514 от 14.12, № 156655 от 21.12, № 161119 от 28.12, № 161395 от 28.12, В том числе НДС 11 % - 2514.76 рублей.",0.9999999968754751,1.0
d7aab35049d2d88a598993a1a0959227de94c93443125c9621f16afc3042e8f1,2019-01-25,da21d00f06c508b4,debit,6287.6,Оплата по накладной № ТЕЦ11115128 от DATE_a7cc1704ec14 года. В том числе НДС - 589.18 рублей.,0.9999999968700732,1.0
